Samp,Modified.Reason.,Type,number.of.reads,number.of.mapped.reads,percent_reads_aligned,std_numberofreads,number.of.supplementary.alignments,number.of.secondary.alignments,number.of.duplicated.reads,mean.mapping.quality,GC.percentage,general.error.rate,mean.coverageData,std.coverageData,Country,Year,lat,lon,Herbarium,CatalogNumber,State,K3Q2S1964_LD,K3Q1S1964_LD,K3Q3S1964_LD,MaxK3_LD,PC_LD1,PC_LD2,PC_LD3,PC_LD4,PC_LD5,PC_LD6,PC_LD7,PC_LD8,PC_LD9,PC_LD10,RANGE,TimeBin,PCOASamp,PcoaGroups,PcoaGroupRegion,X,Region,PcoaYR,N_S,SampleN,H_C,Heterozygosity,NREAD,COVERAGE,AC_COVERAGE,AC_COUNT,AC_2_COVERAGE,AC_2_COUNT,LI_COVERAGE,LI_COUNT,stdAC,stdLI,geno_Hb7a1,geno_Hb7a2,geno_Hb7b,geno_Hb9,geno_Hb13
TRH4_47,No,Herbarium,28798162,26962804,0.936268224,0.30102345,395534,0,1448432,31.7544,39.43%,0.0131,2.8539,8.6783,USA,1961,40.21082611,-75.36729364,PH,PH_00471472,PA,0.338473139,0.418971275,0.242555585,0.418971275,0.009846078,0.017190441,0.027534375,0.039042092,-0.117074162,-0.071621227,0.04631645,0.040321119,-0.0135799,0.019557941,NAM,1958-1997,1961_TRH4_47,1958-1997,1958-1997_North,1961_North,North,1961_North,N,311,H,0.003650336,27358338,0,0,0,0,0,24.8763,27,0,9.87E-07,0,0.5,0,0,0
TRH4_48,No,Herbarium,25563514,23676102,0.92616774,0.154890759,390943,0,670654,33.3434,38.07%,0.0137,2.5926,6.2715,USA,1988,31.19862028,-92.53319963,VDB,127,LA,0.788688531,0.111637518,0.099673951,0.788688531,0.025894924,-0.027317229,0.053979508,0.006169201,0.042104112,0.056064268,0.005765883,0.014581254,-0.216759895,0.285039147,NAM,1958-1997,1988_TRH4_48,1958-1997,1958-1997_South,1988_South,South,1988_South,S,224,H,0.003421918,24067045,0,0,0,0,0,15.1341,18,0,7.48E-07,0,0,1,0,0.5
TRH4_49,Yes(LowCoverage),Herbarium,8244218,6316414,0.766162904,-0.62754842,23327,0,1578704,22.817,43.86%,0.0101,0.4214,2.5511,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRH4_5,No,Herbarium,26827630,26311625,0.980765912,0.212000117,303147,0,1928324,31.5966,39.08%,0.0129,2.4812,4.9632,USA,1959,NA,NA,UI,UI_06_10_1959,NA,0.038961142,0.629521989,0.331516869,0.629521989,0.002622158,0.041861809,-0.005860301,0.050982135,-0.184122444,-0.059782168,-0.022144904,0.00015726,0.040550008,0.057259314,NAM,1958-1997,1959_TRH4_5,1958-1997,1958-1997_NA,1959_NA,,1959_,NA,NA,H,0.003227684,26614772,0,0,0,2.76609,2,17.6608,20,0,7.51E-07,0,0,0,0.5,0
TRH4_50,No,Herbarium,26400362,25484407,0.965305211,0.192697299,204394,0,4825935,26.9489,41.34%,0.0115,2.1676,6.973,USA,1922,40.33694829,-75.10687343,PH,PH_00471455,PA,0.999999998,1.00E-09,1.00E-09,0.999999998,0.033460692,-0.041766474,-0.001697019,0.01994752,-0.002607774,0.016792004,-0.023498716,-0.021315741,0.001872867,-0.011982395,NAM,1918-1957,1922_TRH4_50,1918-1957,1918-1957_North,1922_North,North,1922_North,N,130,H,0.003047383,25688801,0,0,0,0,0,5.36598,4,0,1.56E-07,0,0,0,0,0
TRH4_51,No,Herbarium,25423766,21775160,0.856488374,0.14857732,139466,0,5099202,25.5132,42.14%,0.0116,1.7,5.5243,USA,1885,40.33694829,-75.10687343,PH,PH_00471453,PA,0.999999998,1.00E-09,1.00E-09,0.999999998,0.036028721,-0.040935384,-0.006870466,0.017754926,-0.001774556,0.016459389,-0.02314916,-0.019804421,0.018349383,-0.027179325,NAM,1878-1917,1885_TRH4_51,1878-1917,1878-1917_North,1885_North,North,1885_North,N,32,H,0.002675715,21914626,0,30.8479,14,18.2802,16,5.0534,10,6.39E-07,4.56E-07,0,0,0,0,0
TRH4_52,Yes(LowCoverage),Herbarium,5902728,3569856,0.604780705,-0.733330636,13756,0,790465,22.4142,43.55%,0.0101,0.2457,1.3588,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRH4_53,Yes(LowCoverage),Herbarium,14551318,3072603,0.211156336,-0.342610617,10349,0,514276,25.0945,44.05%,0.0107,0.1722,0.9932,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRH4_54,No,Herbarium,25652578,25199685,0.982345127,0.158914431,369811,0,1594053,31.9551,39.17%,0.0131,2.6903,8.4763,USA,1986,38.89782642,-80.23342321,WVA,WVA_597478,WV,0.75693529,0.079568567,0.163496143,0.75693529,0.018089651,-0.028436109,0.029439315,0.00940146,-0.001051762,-0.00443666,-0.015767932,0.005878667,0.002386927,0.016108473,NAM,1958-1997,1986_TRH4_54,1958-1997,1958-1997_NA,1986_NA,Middle,1986_Middle,NA,291,H,0.00344835,25569496,0,62.2369,30,69.9339,30,50.2735,62,1.17E-06,2.42E-06,0,0,0,0.5,0
TRH4_55,No,Herbarium,24724656,24163031,0.97728482,0.116993412,287672,0,2369234,29.3418,40.61%,0.0128,2.3759,6.7173,USA,1952,39.17826738,-81.06294738,WVA,WVA_56261,WV,0.753315418,0.083235717,0.163448865,0.753315418,0.01695586,-0.026817526,0.00757892,0.020451962,-0.007356992,0.001901969,-0.014245222,-0.001622401,-0.027090383,-0.008315229,NAM,1918-1957,1952_TRH4_55,1918-1957,1918-1957_NA,1952_NA,Middle,1952_Middle,NA,104,H,0.003435734,24450703,0,2.10463,6,1.26278,2,8.10107,22,2.45E-07,9.00E-07,0,0,0,0,0
TRH4_56,No,Herbarium,26008664,25185605,0.96835443,0.175001438,333047,0,1858650,32.7887,38.29%,0.0133,2.4704,6.0376,USA,1943,30.85334331,-90.04052688,VDB,16848,LA,0.812959341,0.12047357,0.066567089,0.812959341,0.029466216,-0.027467333,0.040769878,0.007094436,0.028997404,0.049134521,0.004726435,0.015097853,-0.200372728,0.266852361,NAM,1918-1957,1943_TRH4_56,1918-1957,1918-1957_South,1943_South,South,1943_South,S,73,H,0.003464265,25518652,0,0,0,0,0,17.0096,24,0,9.40E-07,0,0,1,0,0.5
TRH4_57,No,Herbarium,21192984,20883619,0.98540248,-0.042558023,276197,0,1502587,31.1441,39.48%,0.0128,2.1613,6.0791,USA,1994,39.11359529,-79.56497417,WVA,WVA_63300,WV,0.330102488,0.412523576,0.257373935,0.412523576,0.008189047,0.016154586,0.009161448,0.021212901,-0.080224207,-0.02075344,0.008292331,0.007609736,-0.010799115,0.047970859,NAM,1958-1997,1994_TRH4_57,1958-1997,1958-1997_NA,1994_NA,Middle,1994_Middle,NA,296,H,0.003042196,21159816,0,27.3602,10,47.4444,22,9.22115,6,4.73E-07,2.84E-07,0,0,0.5,0.5,0
TRH4_58,No,Herbarium,42688390,40173217,0.941080631,0.928546565,275262,0,2528529,28.019,41%,0.0107,3.0261,13.4895,USA,1965,39.11359529,-79.56497417,WVA,WVA_56265,WV,0.95698559,0.030517866,0.012496544,0.95698559,0.031569015,-0.038756708,-0.017666589,0.023483963,-0.008060267,0.020008737,-0.005990681,0.000837043,0.007764614,0.01806636,NAM,1958-1997,1965_TRH4_58,1958-1997,1958-1997_NA,1965_NA,Middle,1965_Middle,NA,295,H,0.003964376,40448479,0,0,0,0,0,50.2996,108,0,2.67E-06,0,0,0.5,0,0
TRH4_59,No,Herbarium,35265800,33618051,0.95327629,0.593213927,156858,0,4823355,27.0137,41.65%,0.0098,2.4545,10.3175,USA,1961,39.63028389,-80.04654416,WVA,WVA_56266,WV,0.525811964,0.474188035,1.00E-09,0.525811964,0.041645792,0.010795034,-0.036236083,-0.003690323,0.007264327,0.023541929,-0.024967685,-0.010023123,0.026670657,-0.008110297,NAM,1958-1997,1961_TRH4_59,1958-1997,1958-1997_NA,1961_NA,Middle,1961_Middle,NA,302,H,0.003428198,33774909,0,27.1798,22,35.9591,18,12.4772,30,6.51E-07,8.88E-07,0,0,0,0,0
TRH4_6,Yes(PCOutlier),Herbarium,32559668,29645065,0.910484253,0.470958167,773256,0,3754578,26.8149,39.87%,0.0514,2.446,46.562,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRH4_60,No,Herbarium,16469332,16252627,0.986841907,-0.255959907,196059,0,994263,29.4361,40.84%,0.0128,1.635,4.8544,USA,1944,NA,NA,WVA,WVA_56272,WV,0.855798067,0.001518519,0.142683414,0.855798067,0.020016398,-0.036906784,0.008981953,0.001055878,-0.009911852,-0.013538251,0.032368957,0.016284282,-0.012511156,-0.032480203,NAM,1918-1957,1944_TRH4_60,1918-1957,1918-1957_NA,1944_NA,,1944_,NA,NA,H,0.003051539,16448686,0,0,0,0,0,4.94921,4,0,2.43E-07,0,0.5,0,0,0
TRH4_62,No,Herbarium,16156480,15742449,0.974373688,-0.270093718,158207,0,2026220,28.8248,40.81%,0.0124,1.4309,3.4208,USA,1930,39.63028389,-80.04654416,WVA,WVA_56244,WV,0.810126415,0.116633365,0.07324022,0.810126415,0.026665035,-0.024362575,0.001087962,0.01695643,-0.010444458,0.003294435,-0.020241371,-0.005196196,-0.001734349,-0.020518127,NAM,1918-1957,1930_TRH4_62,1918-1957,1918-1957_NA,1930_NA,Middle,1930_Middle,NA,111,H,0.002582736,15900656,0,8.65905,10,23.4516,9,3.3863,4,6.29E-07,2.52E-07,0,0,0,0,0
TRH4_63,No,Herbarium,11334326,10827995,0.955327648,-0.487945657,83973,0,1707336,26.8743,41.50%,0.0119,0.8877,2.4807,USA,1907,39.63028389,-80.04654416,WVA,WVA_105309,WV,0.999999998,1.00E-09,1.00E-09,0.999999998,0.03329449,-0.041022803,-0.003364057,0.01079544,5.05E-06,0.020421022,-0.011006773,-0.015604498,0.00901152,-0.017887879,NAM,1878-1917,1907_TRH4_63,1878-1917,1878-1917_NA,1907_NA,Middle,1907_Middle,NA,21,H,0.001849956,10911968,0,0,0,0,0,21.3337,28,0,2.57E-06,0,0,0,0,0
TRH4_64,No,Herbarium,22924116,19134335,0.834681477,0.035649861,238558,0,928030,33.13,38.79%,0.0128,1.932,5.5473,USA,1992,32.8318885,-92.37480557,VDB,9957,LA,0.05982483,0.856308837,0.083866333,0.856308837,0.027077295,0.058052947,-0.004511011,-0.034829892,0.055351128,0.007779076,0.003630434,0.006660278,-0.023000352,0.016245844,NAM,1958-1997,1992_TRH4_64,1958-1997,1958-1997_South,1992_South,South,1992_South,S,238,H,0.002854026,19372893,0,92.3632,50,69.3325,42,65.7984,83,2.58E-06,4.28E-06,0,0,0,0,0
TRH4_65,No,Herbarium,19114514,18796705,0.98337342,-0.136457704,137232,0,4540894,25.9733,43.03%,0.0117,1.5784,5.4732,USA,1977,39.56043315,-78.25773171,WVA,WVA_136207,WV,0.999999998,1.00E-09,1.00E-09,0.999999998,0.031754774,-0.041625499,-0.004835355,0.013402144,-0.008712647,0.019882105,-0.004960868,-0.014671748,-0.00135815,-0.001512373,NAM,1958-1997,1977_TRH4_65,1958-1997,1958-1997_NA,1977_NA,Middle,1977_Middle,NA,301,H,0.002672213,18933937,0,84.7264,58,61.7559,66,5.8088,12,3.06E-06,6.34E-07,0,0,0.5,0,0
TRH4_66,No,Herbarium,23342264,22811917,0.977279539,0.054540662,240683,0,3438390,29.9405,40.95%,0.0115,2.2253,5.6095,USA,NA,30.1290721,-91.60829751,USMS,USMS_000010706,MS,0.132812685,0.855792215,0.011395101,0.855792215,0.034053305,0.055254319,-0.011221852,-0.026926453,0.036784574,0.017315241,0.003430006,-0.003674199,-0.018640071,0.024695609,NAM,NA,NA_TRH4_66,1958-1997,1958-1997_South,NA_South,South,NA_South,S,NA,H,0.002950485,23052600,0,60.3728,35,51.0523,36,74.8372,94,1.52E-06,4.08E-06,0,0,0.5,0,0
TRH4_67,No,Herbarium,27193362,25714629,0.945621545,0.228522905,340700,0,1567107,31.1418,39.16%,0.0131,2.6055,7.5022,USA,NA,33.76995386,-89.80200615,USMS,USMS_000010707,MS,0.023536698,0.686273515,0.290189787,0.686273515,0.005277533,0.047222086,0.003278734,0.037051163,-0.152067732,-0.052789888,-0.018261094,0.006940129,0.030900698,0.043158705,NAM,NA,NA_TRH4_67,1958-1997,1958-1997_South,NA_South,South,NA_South,S,NA,H,0.003419469,26055329,0,56.5244,26,70.2345,25,10.9403,12,9.98E-07,4.61E-07,0,0,0,0.5,0
TRH4_68,Yes(LowCoverage),Herbarium,5941464,5790707,0.974626287,-0.731580648,37727,0,1170983,25.4388,43.15%,0.0108,0.4714,1.7146,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRH4_69,No,Herbarium,35432490,34573862,0.975767213,0.600744533,286445,0,3896860,28.9542,40.23%,0.0119,2.7964,8.6742,USA,1936,29.33744189,-90.83763991,BRIT,1053,LA,0.848626296,0.046015003,0.105358701,0.848626296,0.023414307,-0.032179523,-0.021698009,0.010623855,-0.021853685,-0.002000643,0.06351852,0.029368736,0.003243888,-0.004963379,NAM,1918-1957,1936_TRH4_69,1918-1957,1918-1957_South,1936_South,South,1936_South,S,62,H,0.003699555,34860307,0,6.73482,2,1.26278,4,10.9924,16,5.74E-08,4.59E-07,0.5,0.5,0.5,0,0.5
TRH4_7,No,Herbarium,31147076,27902749,0.895838473,0.407141062,249458,0,2383877,28.7546,40.47%,0.012,2.4241,6.7371,USA,1902,NA,NA,UI,,NA,0.848453141,0.092315157,0.059231703,0.848453141,0.027123042,-0.028022849,-0.006168917,0.012431904,-0.023985478,-0.014715527,0.050578744,0.032919222,-0.003821584,-0.050477365,NAM,1878-1917,1902_TRH4_7,1878-1917,1878-1917_NA,1902_NA,,1902_,NA,NA,H,0.0035597,28152207,0,41.6115,28,50.7517,42,50.4038,76,9.95E-07,2.70E-06,0,0.5,0,0,0
TRH4_70,No,Herbarium,32447106,31849682,0.981587757,0.465872918,383840,0,1497532,32.1901,38.97%,0.0122,3.0954,9.1848,USA,1992,29.33744189,-90.83763991,BRIT,12084,LA,0.101015224,0.815894897,0.083089879,0.815894897,0.028325518,0.054654509,-0.014523933,-0.033545166,0.041132582,0.002974672,0.009868315,0.006910361,-0.001924771,0.035195334,NAM,1958-1997,1992_TRH4_70,1958-1997,1958-1997_South,1992_South,South,1992_South,S,183,H,0.00344861,32233522,0,0,0,0,0,76.9732,117,0,3.63E-06,0,0,0,0,0.5
TRH4_71,No,Herbarium,26452342,19791948,0.748211557,0.195045616,126727,0,5019454,24.8258,42.46%,0.0112,1.5394,4.9849,USA,1910,29.33744189,-90.83763991,BRIT,1936,LA,0.838430581,0.081116177,0.080453243,0.838430581,0.025119599,-0.027354093,-0.010608889,0.011019111,-0.006404681,0.017165168,-0.011687281,-0.003368172,0.009820754,-0.014758686,NAM,1878-1917,1910_TRH4_71,1878-1917,1878-1917_South,1910_South,South,1910_South,S,11,H,0.002564091,19918675,0,61.3349,40,57.3061,56,11.4353,16,2.01E-06,8.03E-07,0,0,0.5,0,0
TRH4_72,No,Herbarium,21826132,21429373,0.981821836,-0.013954101,306015,0,1772305,31.1886,40.15%,0.0132,2.2642,6.068,USA,1975,30.62665232,-90.40568053,KANU,10087,LA,0.74722093,0.066312787,0.186466283,0.74722093,0.015867084,-0.028814258,0.029500764,-0.00052323,0.014863998,0.014998058,-0.005906591,0.015065087,-0.040983026,-0.006456588,NAM,1958-1997,1975_TRH4_72,1958-1997,1958-1997_South,1975_South,South,1975_South,S,215,H,0.003207415,21735388,0,46.6025,16,43.5358,14,12.1646,13,7.36E-07,5.98E-07,0,0,0,0,0
TRH4_73,No,Herbarium,23278732,21344511,0.91691038,0.051670458,302152,0,1662451,31.7557,39.84%,0.0126,2.2753,5.7029,USA,1975,30.29053336,-92.41197912,KANU,9790,LA,0.3879042,0.504256749,0.107839051,0.504256749,0.025289802,0.019387105,0.002068248,-0.01246746,0.026186866,-0.009836684,0.030092079,0.027002062,-0.028861158,-0.009016122,NAM,1958-1997,1975_TRH4_73,1958-1997,1958-1997_South,1975_South,South,1975_South,S,207,H,0.003452141,21646663,0,56.0433,22,61.8761,31,56.2647,60,1.02E-06,2.77E-06,0,0.5,0,0,0
TRH4_74,No,Herbarium,27372306,27054818,0.988401123,0.236607113,385010,0,2082042,31.196,39.98%,0.0127,2.924,12.7086,USA,1973,30.40784295,-89.95463322,KANU,65133,LA,0.012224881,0.666236746,0.321538373,0.666236746,0.002583758,0.047551435,0.00801975,0.041057227,-0.19720875,-0.126538162,0.08515046,0.049466036,-0.021500199,-0.006963401,NAM,1958-1997,1973_TRH4_74,1958-1997,1958-1997_South,1973_South,South,1973_South,S,211,H,0.003638136,27439828,0,0,0,0,0,10.3933,12,0,4.37E-07,0,0.5,0,0.5,0
TRH4_75,No,Herbarium,19214622,18803003,0.978577825,-0.131935094,274070,0,1515244,31.0992,40.13%,0.0132,2.0202,6.0416,USA,1966,30.40784295,-89.95463322,KANU,6109,LA,0.817181994,0.004314779,0.178503227,0.817181994,0.015828855,-0.034977342,0.011756432,-0.002756588,-0.021023885,-0.050526148,0.110953913,0.040339041,-0.05920102,-0.054976189,NAM,1958-1997,1966_TRH4_75,1958-1997,1958-1997_South,1966_South,South,1966_South,S,210,H,0.003156651,19077073,0,43.656,21,75.1654,44,10.8883,6,1.10E-06,3.15E-07,0,0.5,0.5,0,0
TRH4_76,No,Herbarium,38362246,37289979,0.972048899,0.733103023,271998,0,2740275,27.7673,41.33%,0.011,2.7929,10.7283,USA,1975,29.67745858,-90.0977654,KANU,19371,LA,0.927176662,0.041077347,0.031745991,0.927176662,0.030591475,-0.035973341,-0.026372736,0.008684825,-0.024466566,-0.032435405,0.046284739,0.042092927,0.017636446,-0.042214637,NAM,1958-1997,1975_TRH4_76,1958-1997,1958-1997_South,1975_South,South,1975_South,S,187,H,0.004713277,37561977,0,47.0836,30,34.7565,22,40.5835,72,7.99E-07,1.92E-06,0,0.5,0,0,0
TRH4_77,No,Herbarium,18755360,18037508,0.961725501,-0.152683315,215499,0,3185724,29.7575,40.72%,0.0127,1.7731,5.1896,USA,1975,32.58019418,-93.88239685,KANU,86551,LA,0.680300885,0.155057792,0.164641323,0.680300885,0.016848217,-0.018412266,-0.00988887,-0.001594962,0.002489313,0.007621323,0.019002557,-0.002911287,-0.011288162,0.015079697,NAM,1958-1997,1975_TRH4_77,1958-1997,1958-1997_South,1975_South,South,1975_South,S,232,H,0.002585512,18253007,0,68.9116,38,37.4023,18,45.8453,30,2.08E-06,1.64E-06,0,0,0.5,0,0
TRH4_78,No,Herbarium,23955820,22662476,0.946011282,0.082259471,470143,0,547497,34.7192,37.49%,0.0145,2.7884,8.0674,USA,2006,30.53823959,-91.09561662,KANU,295,LA,0.720871371,0.012826497,0.266302132,0.720871371,0.008326803,-0.033294672,0.052429373,-0.006864785,0.015949701,-0.001009526,0.114122725,0.032895023,-0.114958414,0.003935175,NAM,1998-Present,2006_TRH4_78,1998-Present,1998-Present_South,2006_South,South,2006_South,S,369,H,0.00353708,23132619,0,6.55442,2,0,0,11.7218,22,8.65E-08,9.51E-07,0,0.5,0.5,0.5,0
TRH4_79,No,Herbarium,15426214,14753019,0.956360323,-0.303085171,209443,0,1581436,32.1067,40.12%,0.0122,1.6619,4.5453,USA,2001,29.90552827,-90.35822047,KANU,90757,LA,1.00E-09,0.942299613,0.057700386,0.942299613,0.028220418,0.066310229,-0.001463185,-0.02950478,0.03472659,0.014908447,0.004420992,-0.002627557,-0.000485154,0.00865002,NAM,1998-Present,2001_TRH4_79,1998-Present,1998-Present_South,2001_South,South,2001_South,S,365,H,0.002745481,14962462,0,31.3891,12,15.9351,8,71.1383,78,8.02E-07,5.21E-06,0,0,0,0,0
TRH4_8,No,Herbarium,38446486,29697541,0.772438371,0.73690876,307339,0,1477093,31.2525,38.89%,0.0123,2.5969,6.0406,USA,1970,32.67893103,-93.60504592,VDB,3051,LA,0.478367303,0.465296741,0.056335956,0.478367303,0.030007817,0.013255182,-0.014174531,0.017028853,-0.060006968,-0.013949097,-0.023075866,0.002989287,0.024673686,0.044390806,NAM,1958-1997,1970_TRH4_8,1958-1997,1958-1997_South,1970_South,South,1970_South,S,235,H,0.003815445,30004880,0,3.9086,2,13.8906,6,43.6051,46,6.67E-08,1.53E-06,0,0,0,0,0
TRH4_80,No,Herbarium,21807434,20549475,0.94231513,-0.014798826,342077,0,963283,33.0798,38.55%,0.0138,2.2706,7.4827,USA,1975,30.2292239,-93.35794516,KANU,85067,LA,0.729480842,0.061352077,0.209167081,0.729480842,0.013452214,-0.028319009,0.02211219,-0.00184931,0.005639161,-0.015812219,0.090485182,0.021425613,-0.057118716,-0.008574993,NAM,1958-1997,1975_TRH4_80,1958-1997,1958-1997_South,1975_South,South,1975_South,S,205,H,0.003232962,20891552,0,85.2676,72,86.6506,70,8.80438,7,3.45E-06,3.35E-07,0,0.5,0.5,0,0
TRH4_81,No,Herbarium,24455956,22767566,0.930962012,0.104854269,240800,0,4093062,29.2782,40.95%,0.0124,2.1325,7.0158,USA,1975,29.50033224,-90.40259453,KANU,85849,LA,0.668467138,0.233016557,0.098516305,0.668467138,0.02411229,-0.012025083,-0.001386764,-0.001761325,0.004653662,0.008024598,-0.008227854,-0.007637782,-0.006469963,-0.011854912,NAM,1958-1997,1975_TRH4_81,1958-1997,1958-1997_South,1975_South,South,1975_South,S,185,H,0.003048135,23008366,0,0,0,0,0,7.73639,6,0,2.61E-07,0,0,0,0,0
TRH4_82,No,Herbarium,13032864,12653343,0.970879693,-0.411210282,155866,0,3424521,30.4054,39.75%,0.0133,1.2301,3.5232,USA,1960,29.67745858,-90.0977654,KANU,106,LA,0.878231973,0.000207904,0.121560124,0.878231973,0.020915121,-0.037242461,0.005368078,0.000348979,-0.002202336,0.002724122,0.018153943,0.0019348,-0.015485851,-0.034103048,NAM,1958-1997,1960_TRH4_82,1958-1997,1958-1997_South,1960_South,South,1960_South,S,186,H,0.001879104,12809209,0,0,0,0,0,2.94347,12,0,9.37E-07,0,0.5,0,0,0
TRH4_83,No,Herbarium,24186328,23319128,0.964145033,0.092673202,482020,0,804437,36.0611,37.02%,0.0139,2.9615,17.0398,USA,2014,29.67745858,-90.0977654,KANU,25114,LA,0.443070507,0.207156688,0.349772805,0.443070507,0.000940439,-0.004580649,0.068516022,-0.020501996,0.012297331,-0.00146623,0.129560803,0.004920571,-0.078090985,-0.021831804,NAM,1998-Present,2014_TRH4_83,1998-Present,1998-Present_South,2014_South,South,2014_South,S,364,H,0.003517067,23801148,0,95.2495,39,80.0962,35,100,201,1.64E-06,8.44E-06,0,0.5,0,0,1
TRH4_84,No,Herbarium,26277576,25254289,0.961058547,0.187150158,267297,0,3977872,28.7858,40.66%,0.0125,2.3185,7.0605,USA,1938,44.00566177,-72.37682161,KANU,10206,VT,0.840147672,1.00E-09,0.159852327,0.840147672,0.016161171,-0.038415729,-0.017668799,0.004928227,-0.001243093,0.018105007,0.011847042,0.007696649,0.003085029,0.020442368,NAM,1918-1957,1938_TRH4_84,1918-1957,1918-1957_North,1938_North,North,1938_North,N,173,H,0.003327535,25521586,0,0,0,14.4919,2,11.852,10,0,3.92E-07,0,0,0.5,0,0
TRH4_9,No,Herbarium,29158596,26759615,0.917726457,0.317306888,211519,0,3063470,27.2138,41.32%,0.0118,2.2154,7.2185,USA,1897,40.140089,-88.19917067,UI,UI_06_25_1897,IL,0.996046959,0.00395304,1.00E-09,0.996046959,0.034803994,-0.039631365,-0.00231522,0.022747365,0.002581533,0.027442535,-0.024029373,-0.005763282,-0.006889272,0.024481754,NAM,1878-1917,1897_TRH4_9,1878-1917,1878-1917_North,1897_North,North,1897_North,N,28,H,0.003390753,26971134,0,0,0,1.14251,2,4.01146,14,0,5.19E-07,0,0,1,0,0
TRHS100,No,Herbarium,22660894,22362811,0.986845929,0.0237582,265179,0,1365484,30.6654,39.59%,0.012,2.2632,6.8105,USA,1947,41.40414593,-89.52865576,IL,IL_23830,IL,0.191731524,0.808268475,1.00E-09,0.808268475,0.036198211,0.048632578,-0.020459818,-0.030650386,0.024194077,-0.009815833,0.037197741,0.013797886,-0.03955033,0.006834159,NAM,1918-1957,1947_TRHS100,1918-1957,1918-1957_North,1947_North,North,1947_North,N,152,H,0.003389391,22627990,0,42.9946,22,33.0126,14,74.2902,112,9.72E-07,4.95E-06,0,0.5,0.5,0,0
TRHS101,No,Herbarium,26124768,25661039,0.98224945,0.180246704,297665,0,1709169,30.6134,39.29%,0.0124,2.4774,9.8454,USA,1949,39.98790526,-91.18849214,IL,IL_40309,IL,0.929682527,0.020155192,0.050162281,0.929682527,0.028302997,-0.037784794,0.009610856,0.012094633,-0.000760388,0.005458259,-0.016527392,0.011242232,-0.017452199,0.011503808,NAM,1918-1957,1949_TRHS101,1918-1957,1918-1957_NA,1949_NA,Middle,1949_Middle,NA,121,H,0.003203496,25958704,0,0,0,0,0,4.79291,2,0,7.70E-08,0,0,0.5,0,0
TRHS102,No,Herbarium,24784512,17570564,0.708933224,0.119697545,99499,0,3633143,27.3752,40.29%,0.0104,1.2205,10.5471,USA,1882,NA,NA,IL,IL_5774,NA,0.817420408,0.182579591,1.00E-09,0.817420408,0.036345812,-0.019417248,-0.017235148,0.010794541,-0.015515871,0.013771491,-0.008665098,-0.006215869,0.008668223,-0.014719914,NAM,1878-1917,1882_TRHS102,1878-1917,1878-1917_NA,1882_NA,,1882_,NA,NA,H,0.002193369,17670063,0,10.7637,8,15.0932,10,8.90857,12,4.53E-07,6.79E-07,0,0,0.5,0.5,0
TRHS103,No,Herbarium,23481326,23168008,0.986656716,0.060823109,346395,0,915950,32.6606,38.28%,0.013,2.495,10.6678,USA,1979,38.82971226,-89.90499843,IL,IL_187494,IL,0.236851064,0.477414602,0.285734334,0.477414602,0.006834185,0.02295872,-0.0019787,0.016592701,-0.110022108,-0.065415858,0.059228464,0.026645555,-0.016049428,0.011160784,NAM,1958-1997,1979_TRHS103,1958-1997,1958-1997_NA,1979_NA,Middle,1979_Middle,NA,289,H,0.003091114,23514403,0,80.0962,31,53.5779,35,10.9664,8,1.32E-06,3.40E-07,0,0.5,0,0.5,0
